sector,segmento,balance.activo_no_corriente.huber_9y,balance.activo_no_corriente.huber_scale_mad,balance.activo_no_corriente.n_años,balance.activo_no_corriente.dato_2024,balance.activo_corriente.huber_9y,balance.activo_corriente.huber_scale_mad,balance.activo_corriente.n_años,balance.activo_corriente.dato_2024,balance.existencias_pct.huber_9y,balance.existencias_pct.huber_scale_mad,balance.existencias_pct.n_años,balance.existencias_pct.dato_2024,balance.realizable_pct.huber_9y,balance.realizable_pct.huber_scale_mad,balance.realizable_pct.n_años,balance.realizable_pct.dato_2024,balance.disponible_pct.huber_9y,balance.disponible_pct.huber_scale_mad,balance.disponible_pct.n_años,balance.disponible_pct.dato_2024,balance.patrimonio_neto_pct.huber_9y,balance.patrimonio_neto_pct.huber_scale_mad,balance.patrimonio_neto_pct.n_años,balance.patrimonio_neto_pct.dato_2024,balance.pasivo_no_corriente_pct.huber_9y,balance.pasivo_no_corriente_pct.huber_scale_mad,balance.pasivo_no_corriente_pct.n_años,balance.pasivo_no_corriente_pct.dato_2024,balance.deudas_fin_largo_pct.huber_9y,balance.deudas_fin_largo_pct.huber_scale_mad,balance.deudas_fin_largo_pct.n_años,balance.deudas_fin_largo_pct.dato_2024,balance.otras_deudas_largo_pct.huber_9y,balance.otras_deudas_largo_pct.huber_scale_mad,balance.otras_deudas_largo_pct.n_años,balance.otras_deudas_largo_pct.dato_2024,balance.pasivo_corriente_pct.huber_9y,balance.pasivo_corriente_pct.huber_scale_mad,balance.pasivo_corriente_pct.n_años,balance.pasivo_corriente_pct.dato_2024,balance.acreedores_comerciales_pct.huber_9y,balance.acreedores_comerciales_pct.huber_scale_mad,balance.acreedores_comerciales_pct.n_años,balance.acreedores_comerciales_pct.dato_2024,balance.deudas_fin_corto_pct.huber_9y,balance.deudas_fin_corto_pct.huber_scale_mad,balance.deudas_fin_corto_pct.n_años,balance.deudas_fin_corto_pct.dato_2024,balance.otras_deudas_corto_pct.huber_9y,balance.otras_deudas_corto_pct.huber_scale_mad,balance.otras_deudas_corto_pct.n_años,balance.otras_deudas_corto_pct.dato_2024,pyg.cifra_negocios_pct.huber_9y,pyg.cifra_negocios_pct.huber_scale_mad,pyg.cifra_negocios_pct.n_años,pyg.cifra_negocios_pct.dato_2024,pyg.otros_ingresos_explot_pct.huber_9y,pyg.otros_ingresos_explot_pct.huber_scale_mad,pyg.otros_ingresos_explot_pct.n_años,pyg.otros_ingresos_explot_pct.dato_2024,pyg.ingresos_explotacion_pct.huber_9y,pyg.ingresos_explotacion_pct.huber_scale_mad,pyg.ingresos_explotacion_pct.n_años,pyg.ingresos_explotacion_pct.dato_2024,pyg.consumos_explotacion_pct.huber_9y,pyg.consumos_explotacion_pct.huber_scale_mad,pyg.consumos_explotacion_pct.n_años,pyg.consumos_explotacion_pct.dato_2024,pyg.margen_bruto_pct.huber_9y,pyg.margen_bruto_pct.huber_scale_mad,pyg.margen_bruto_pct.n_años,pyg.margen_bruto_pct.dato_2024,pyg.otros_gastos_explot_pct.huber_9y,pyg.otros_gastos_explot_pct.huber_scale_mad,pyg.otros_gastos_explot_pct.n_años,pyg.otros_gastos_explot_pct.dato_2024,pyg.valor_añadido_pct.huber_9y,pyg.valor_añadido_pct.huber_scale_mad,pyg.valor_añadido_pct.n_años,pyg.valor_añadido_pct.dato_2024,pyg.gastos_personal_pct.huber_9y,pyg.gastos_personal_pct.huber_scale_mad,pyg.gastos_personal_pct.n_años,pyg.gastos_personal_pct.dato_2024,pyg.amortizaciones_pct.huber_9y,pyg.amortizaciones_pct.huber_scale_mad,pyg.amortizaciones_pct.n_años,pyg.amortizaciones_pct.dato_2024,pyg.resultado_extraordinario_pct.huber_9y,pyg.resultado_extraordinario_pct.huber_scale_mad,pyg.resultado_extraordinario_pct.n_años,pyg.resultado_extraordinario_pct.dato_2024,pyg.baii_pct.huber_9y,pyg.baii_pct.huber_scale_mad,pyg.baii_pct.n_años,pyg.baii_pct.dato_2024,pyg.ingresos_financieros_pct.huber_9y,pyg.ingresos_financieros_pct.huber_scale_mad,pyg.ingresos_financieros_pct.n_años,pyg.ingresos_financieros_pct.dato_2024,pyg.gastos_financieros_pct.huber_9y,pyg.gastos_financieros_pct.huber_scale_mad,pyg.gastos_financieros_pct.n_años,pyg.gastos_financieros_pct.dato_2024,pyg.bai_pct.huber_9y,pyg.bai_pct.huber_scale_mad,pyg.bai_pct.n_años,pyg.bai_pct.dato_2024,pyg.impuesto_beneficios_pct.huber_9y,pyg.impuesto_beneficios_pct.huber_scale_mad,pyg.impuesto_beneficios_pct.n_años,pyg.impuesto_beneficios_pct.dato_2024,pyg.resultado_ejercicio_pct.huber_9y,pyg.resultado_ejercicio_pct.huber_scale_mad,pyg.resultado_ejercicio_pct.n_años,pyg.resultado_ejercicio_pct.dato_2024,ratios.liquidez.huber_9y,ratios.liquidez.huber_scale_mad,ratios.liquidez.n_años,ratios.liquidez.dato_2024,ratios.tesoreria.huber_9y,ratios.tesoreria.huber_scale_mad,ratios.tesoreria.n_años,ratios.tesoreria.dato_2024,ratios.disponibilidad_ratio.huber_9y,ratios.disponibilidad_ratio.huber_scale_mad,ratios.disponibilidad_ratio.n_años,ratios.disponibilidad_ratio.dato_2024,ratios.fm_ventas.huber_9y,ratios.fm_ventas.huber_scale_mad,ratios.fm_ventas.n_años,ratios.fm_ventas.dato_2024,ratios.fm_activo.huber_9y,ratios.fm_activo.huber_scale_mad,ratios.fm_activo.n_años,ratios.fm_activo.dato_2024,ratios.endeudamiento.huber_9y,ratios.endeudamiento.huber_scale_mad,ratios.endeudamiento.n_años,ratios.endeudamiento.dato_2024,ratios.calidad_deuda.huber_9y,ratios.calidad_deuda.huber_scale_mad,ratios.calidad_deuda.n_años,ratios.calidad_deuda.dato_2024,ratios.capacidad_devolucion.huber_9y,ratios.capacidad_devolucion.huber_scale_mad,ratios.capacidad_devolucion.n_años,ratios.capacidad_devolucion.dato_2024,ratios.cobertura_gastos_fin.huber_9y,ratios.cobertura_gastos_fin.huber_scale_mad,ratios.cobertura_gastos_fin.n_años,ratios.cobertura_gastos_fin.dato_2024,ratios.coste_deuda.huber_9y,ratios.coste_deuda.huber_scale_mad,ratios.coste_deuda.n_años,ratios.coste_deuda.dato_2024,ratios.rotacion_activo.huber_9y,ratios.rotacion_activo.huber_scale_mad,ratios.rotacion_activo.n_años,ratios.rotacion_activo.dato_2024,ratios.rotacion_activo_no_corriente.huber_9y,ratios.rotacion_activo_no_corriente.huber_scale_mad,ratios.rotacion_activo_no_corriente.n_años,ratios.rotacion_activo_no_corriente.dato_2024,ratios.rotacion_activo_corriente.huber_9y,ratios.rotacion_activo_corriente.huber_scale_mad,ratios.rotacion_activo_corriente.n_años,ratios.rotacion_activo_corriente.dato_2024,ratios.rotacion_existencias.huber_9y,ratios.rotacion_existencias.huber_scale_mad,ratios.rotacion_existencias.n_años,ratios.rotacion_existencias.dato_2024,ratios.plazo_existencias.huber_9y,ratios.plazo_existencias.huber_scale_mad,ratios.plazo_existencias.n_años,ratios.plazo_existencias.dato_2024,ratios.cobro_dias.huber_9y,ratios.cobro_dias.huber_scale_mad,ratios.cobro_dias.n_años,ratios.cobro_dias.dato_2024,ratios.pago_dias.huber_9y,ratios.pago_dias.huber_scale_mad,ratios.pago_dias.n_años,ratios.pago_dias.dato_2024,ratios.financiacion_clientes.huber_9y,ratios.financiacion_clientes.huber_scale_mad,ratios.financiacion_clientes.n_años,ratios.financiacion_clientes.dato_2024,ratios.roi.huber_9y,ratios.roi.huber_scale_mad,ratios.roi.n_años,ratios.roi.dato_2024,ratios.roe.huber_9y,ratios.roe.huber_scale_mad,ratios.roe.n_años,ratios.roe.dato_2024,ratios.flujo_caja_activo.huber_9y,ratios.flujo_caja_activo.huber_scale_mad,ratios.flujo_caja_activo.n_años,ratios.flujo_caja_activo.dato_2024,ratios.flujo_caja_ventas.huber_9y,ratios.flujo_caja_ventas.huber_scale_mad,ratios.flujo_caja_ventas.n_años,ratios.flujo_caja_ventas.dato_2024,ratios.ventas_empleado.huber_9y,ratios.ventas_empleado.huber_scale_mad,ratios.ventas_empleado.n_años,ratios.ventas_empleado.dato_2024,ratios.beneficio_empleado.huber_9y,ratios.beneficio_empleado.huber_scale_mad,ratios.beneficio_empleado.n_años,ratios.beneficio_empleado.dato_2024,ratios.gastos_personal_empleado.huber_9y,ratios.gastos_personal_empleado.huber_scale_mad,ratios.gastos_personal_empleado.n_años,ratios.gastos_personal_empleado.dato_2024
Hoteles y alojamientos similares (55.1),pequeñas,77.6649,2.6093,9,75.18,22.3351,2.6093,9,24.82,1.1622,0.1779,9,1.3,3.9867,1.3491,9,3.95,17.0856,2.8021,9,19.57,53.506,2.9652,9,58.62,30.6234,2.3425,9,25.52,20.6729,2.4463,9,16.52,9.9978,0.6968,9,9.0,15.5226,1.0526,9,15.86,1.9086,0.3262,9,1.9,3.8208,0.8451,9,3.3,9.8086,0.9785,9,10.66,97.0868,0.9489,9,98.12,2.9132,0.9489,9,1.88,100.0,0.0,9,100.0,17.0322,0.7413,9,15.81,82.9678,0.7413,9,84.19,31.6396,1.8384,9,31.31,51.5647,1.8384,9,52.88,30.3243,1.2898,9,28.58,6.974,0.4151,9,5.93,0.0,0.0,9,0.0,14.1534,2.6242,9,18.36,2.5998,1.4381,9,1.61,3.4529,1.2454,9,3.29,13.3088,1.8384,9,16.68,2.607,0.4596,9,3.56,10.684,1.5271,9,13.12,1.4386,0.1334,9,1.56,1.3583,0.1038,9,1.48,1.1116,0.089,9,1.23,0.1814,0.0445,9,0.17,0.0678,0.0297,9,0.09,0.465,0.0297,9,0.41,0.3388,0.0445,9,0.38,0.2957,0.1186,9,0.49,4.6922,1.364,9,5.59,0.0517,0.0148,9,0.09,0.41,0.0741,9,0.51,0.5273,0.1186,9,0.68,1.8117,0.2076,9,2.07,5.7003,1.4974,9,6.23,66.2482,17.8354,9,58.61,39.1608,8.3173,9,28.06,107.3814,18.8139,9,85.46,0.4663,0.0445,9,0.48,0.06,0.0148,9,0.09,0.0813,0.0297,9,0.12,0.0717,0.0148,9,0.1,0.1771,0.0297,9,0.19,100.0857,13.8325,9,120.84,10.79,2.5352,9,15.86,30.292,2.3425,9,34.54
Construcción de edificios (41.2),grandes_medianas,35.9237,3.1282,9,32.58,64.0763,3.1282,9,67.42,12.4341,1.1861,9,19.07,23.6811,2.4166,9,24.87,24.6044,4.0623,9,23.47,29.3953,3.1727,9,52.31,17.2029,3.1875,9,12.5,9.7971,1.4529,9,8.37,7.5556,2.9652,9,4.13,50.0931,5.6783,9,35.2,15.4363,0.6227,9,14.29,4.1505,0.9044,9,4.68,27.8556,10.5411,9,16.23,97.7922,1.4826,9,99.15,2.2078,1.4826,9,0.85,100.0,0.0,9,100.0,67.0422,5.7079,9,61.94,32.9578,5.7079,9,38.06,10.3343,2.0163,9,8.86,22.5478,6.0044,9,29.2,16.3615,2.5649,9,20.49,1.0822,0.3558,9,1.07,0.0,0.0,9,0.0,4.4224,1.2898,9,7.63,1.9006,0.3706,9,0.62,2.5189,0.5782,9,0.9,4.1251,2.209,9,7.35,1.104,0.4448,9,1.61,3.05,2.5056,9,5.74,1.3724,0.3706,9,1.92,1.0456,0.341,9,1.37,0.5313,0.1038,9,0.67,0.1652,0.1186,9,0.27,0.15,0.1927,9,0.32,0.706,0.0297,9,0.48,0.7312,0.0445,9,0.74,0.2313,0.1483,9,0.62,1.5124,0.4448,9,8.46,0.1133,0.0445,9,0.08,0.6914,0.1186,9,1.18,2.1262,0.8599,9,3.62,1.1058,0.1186,9,1.75,3.5614,0.4448,9,3.84,103.062,11.8903,9,95.16,130.3899,13.2987,9,76.86,131.5289,14.2921,9,71.31,0.6786,0.0445,9,0.57,0.02,0.0,9,0.09,0.0675,0.0445,9,0.13,0.0283,0.0148,9,0.08,0.0411,0.0297,9,0.07,312.1805,57.7465,9,196.42,8.1135,2.7872,9,11.28,50.2773,1.1564,9,40.25
Construcción de edificios (41.2),pequeñas,34.0656,3.6768,9,32.65,65.9344,3.6768,9,67.35,21.62,1.8829,9,18.02,24.3798,1.1119,9,25.49,20.75,2.4314,9,23.84,47.8133,4.0326,9,52.28,16.6843,2.1053,9,12.19,11.3143,2.1201,9,8.19,5.3333,1.0378,9,4.0,35.1014,1.8829,9,35.52,13.8994,1.3343,9,14.31,5.192,1.0526,9,4.51,16.1039,0.8747,9,16.71,98.942,0.4893,9,99.11,1.058,0.4893,9,0.89,100.0,0.0,9,100.0,62.4522,0.8747,9,61.18,37.5478,0.8747,9,38.82,8.3222,0.7561,9,8.99,29.3658,0.3855,9,29.83,22.187,0.9044,9,21.0,1.0849,0.089,9,1.06,0.0,0.0,9,0.0,5.5753,0.4299,9,7.77,0.5749,0.1483,9,0.53,1.0249,0.1038,9,0.87,5.6306,1.2602,9,7.43,1.1282,0.0741,9,1.64,4.4367,1.0526,9,5.79,1.89,0.0741,9,1.9,1.2701,0.1038,9,1.39,0.5971,0.0445,9,0.67,0.3187,0.0741,9,0.27,0.31,0.0148,9,0.32,0.5171,0.0297,9,0.48,0.6763,0.0593,9,0.74,0.3213,0.1334,9,0.65,5.6143,1.0378,9,8.88,0.0586,0.0148,9,0.08,1.0002,0.1631,9,1.2,2.9504,0.7413,9,3.67,1.5118,0.1927,9,1.78,2.9171,0.8451,9,4.07,127.2591,29.5478,9,89.64,89.571,10.4522,9,77.59,81.5346,4.6108,9,71.18,0.5833,0.0297,9,0.56,0.0567,0.0148,9,0.09,0.0944,0.0445,9,0.13,0.0567,0.0297,9,0.08,0.05,0.0,9,0.07,154.0311,15.315,9,190.61,6.9062,2.0311,9,11.04,34.2288,2.3277,9,40.02
Instalaciones eléctricas y de fontanería en obras (43.2),grandes_medianas,27.0279,3.3358,9,25.13,72.9721,3.3358,9,74.87,5.3566,0.8599,9,9.65,35.9714,3.2617,9,39.85,30.2001,4.7294,9,25.37,32.422,5.6783,9,46.84,12.99,2.5352,9,11.0,6.6984,1.8384,9,8.5,6.5844,5.4707,9,2.49,52.7112,7.4426,9,42.17,20.4379,1.6012,9,19.17,7.4261,1.2009,9,6.21,25.6036,3.4841,9,16.79,98.6256,1.0823,9,99.43,1.3744,1.0823,9,0.57,100.0,0.0,9,100.0,55.4758,3.3655,9,51.18,44.5242,3.3655,9,48.82,11.0516,1.7198,9,10.1,32.9814,2.4907,9,38.72,26.7011,3.3506,9,29.2,1.1216,0.1186,9,1.05,0.0249,0.0297,9,0.0,5.7304,1.7791,9,8.47,4.323,3.9288,9,0.5,2.6801,2.387,9,0.83,7.4043,1.3047,9,8.15,1.4357,0.4744,9,1.78,6.1967,1.5567,9,6.37,1.3238,0.1038,9,1.78,1.2179,0.0741,9,1.55,0.5763,0.0297,9,0.6,0.1913,0.0445,9,0.23,0.1719,0.0445,9,0.33,0.6751,0.0593,9,0.53,0.8014,0.0148,9,0.79,0.5022,0.2224,9,0.71,2.5921,1.4678,9,10.24,0.1299,0.0445,9,0.08,0.9862,0.252,9,1.41,3.2271,0.5634,9,5.62,1.3653,0.341,9,1.89,8.93,2.3277,9,7.49,42.31,11.5048,9,48.71,137.6154,20.6079,9,102.96,142.1478,47.9763,9,96.76,0.5711,0.1038,9,0.48,0.0571,0.0297,9,0.12,0.1744,0.0593,9,0.19,0.07,0.0148,9,0.1,0.07,0.0,9,0.07,160.9711,29.6368,9,141.55,9.4514,2.55,9,9.01,42.7725,2.4611,9,41.33
Instalaciones eléctricas y de fontanería en obras (43.2),pequeñas,25.2356,3.1134,9,25.7,74.7644,3.1134,9,74.3,10.4837,0.7709,9,9.64,38.7912,1.7346,9,39.9,25.6629,2.6686,9,24.77,46.2971,0.7116,9,46.95,10.8975,1.2157,9,11.59,7.9911,3.1134,9,8.76,2.8415,0.2817,9,2.83,42.9804,1.0526,9,41.46,18.454,0.9192,9,19.0,6.6486,0.7265,9,6.07,17.2681,1.3195,9,16.39,99.3401,0.1186,9,99.37,0.6599,0.1186,9,0.63,100.0,0.0,9,100.0,51.6214,1.4974,9,51.43,48.3786,1.4974,9,48.57,10.0591,0.4596,9,10.19,38.0411,0.8154,9,38.38,30.0967,1.5567,9,29.02,1.1656,0.2224,9,1.01,0.0,0.0,9,0.0,6.8485,1.3343,9,8.35,0.3997,0.2076,9,0.46,0.6987,0.1186,9,0.83,6.4756,1.2157,9,7.98,1.4122,0.2965,9,1.75,5.5797,1.5122,9,6.24,1.7567,0.1186,9,1.79,1.5156,0.1334,9,1.56,0.595,0.0593,9,0.6,0.25,0.0148,9,0.23,0.32,0.0297,9,0.33,0.5367,0.0148,9,0.53,0.795,0.0297,9,0.78,0.5199,0.089,9,0.69,9.2865,1.9718,9,10.12,0.0625,0.0148,9,0.08,1.2429,0.1334,9,1.41,4.9878,1.1268,9,5.47,1.6533,0.1038,9,1.89,6.2244,0.9489,9,7.5,59.4605,9.0586,9,48.67,114.2867,10.0519,9,103.65,105.005,5.0704,9,95.94,0.4767,0.0148,9,0.48,0.09,0.0297,9,0.12,0.14,0.0445,9,0.19,0.0786,0.0148,9,0.1,0.0612,0.0148,9,0.07,122.8742,8.6583,9,142.93,6.5188,2.3721,9,8.91,36.8225,1.3047,9,41.47
Educación (85),grandes_medianas,57.9611,4.7146,9,61.77,42.0389,4.7146,9,38.23,0.4244,0.1334,9,0.55,13.69,3.7213,9,17.16,25.2692,3.0096,9,20.52,47.6289,15.0334,9,46.84,17.3867,8.1097,9,14.02,10.1488,2.891,9,6.66,5.8497,1.5271,9,7.36,35.73,3.7806,9,39.14,1.4038,0.089,9,1.43,2.8441,0.7116,9,3.46,31.3129,3.7954,9,34.26,96.5248,0.9489,9,95.84,3.4752,0.9489,9,4.16,100.0,0.0,9,100.0,9.8248,0.3855,9,9.57,90.1752,0.3855,9,90.43,30.0622,1.6457,9,31.18,60.1284,1.1268,9,59.25,42.08,0.593,9,41.05,3.6522,0.5041,9,3.93,0.0,0.0,9,-0.01,14.1714,1.6457,9,14.26,1.7247,0.4299,9,1.99,1.7036,0.2372,9,1.5,14.2741,1.0526,9,14.75,3.126,0.4893,9,3.26,11.1569,0.341,9,11.5,1.0898,0.1038,9,0.98,1.0781,0.1038,9,0.96,0.6619,0.0741,9,0.52,0.0416,0.0445,9,-0.01,0.0266,0.0297,9,-0.01,0.5244,0.1483,9,0.53,0.6811,0.1186,9,0.74,0.8889,0.4299,9,1.24,8.1763,1.8829,9,9.54,0.1137,0.0593,9,0.12,0.7858,0.0445,9,0.81,1.3919,0.089,9,1.31,1.9204,0.252,9,2.12,18.8154,4.1067,9,14.09,19.731,3.573,9,25.9,63.5836,7.7687,9,77.22,66.663,3.1134,9,67.12,0.1012,0.0297,9,0.08,0.1111,0.0148,9,0.12,0.1825,0.0445,9,0.2,0.1125,0.0148,9,0.13,0.1456,0.0148,9,0.15,82.46,3.7213,9,93.9,9.2186,1.0971,9,10.8,35.1313,2.4463,9,38.55
Educación (85),pequeñas,57.3462,2.6093,9,57.56,42.6538,2.6093,9,42.44,0.7778,0.1334,9,0.65,11.7436,0.6968,9,14.75,29.7444,2.8169,9,27.03,54.1494,1.5864,9,57.35,17.562,2.0311,9,13.77,10.557,1.9274,9,6.45,6.9289,0.6672,9,7.32,28.38,0.6672,9,28.88,2.2483,0.1631,9,2.27,3.2464,0.2817,9,2.62,23.003,0.5634,9,24.0,85.6844,1.957,9,87.84,14.3156,1.957,9,12.16,100.0,0.0,9,100.0,14.3419,0.4448,9,14.32,85.6581,0.4448,9,85.68,25.3689,0.8599,9,26.16,60.3429,1.1861,9,59.51,50.308,1.4233,9,48.68,2.7312,0.1631,9,2.66,0.0,0.0,9,0.0,7.3922,1.2009,9,8.18,1.6087,0.8154,9,4.84,1.0071,0.4151,9,1.17,8.7167,2.8762,9,11.85,1.7464,0.2817,9,1.86,6.9163,2.387,9,9.99,1.5,0.0593,9,1.47,1.476,0.0445,9,1.45,1.0489,0.1038,9,0.94,0.1657,0.0297,9,0.16,0.1433,0.0148,9,0.14,0.46,0.0148,9,0.43,0.6187,0.0445,9,0.68,0.6069,0.2224,9,1.18,6.7787,1.9718,9,6.99,0.056,0.0148,9,0.11,0.86,0.0297,9,0.85,1.4871,0.0445,9,1.47,1.9878,0.1038,9,1.99,15.6186,1.9867,9,18.52,23.4598,2.7279,9,19.71,50.9457,2.9652,9,63.67,66.8769,6.3899,9,68.31,0.1812,0.0297,9,0.15,0.0622,0.0148,9,0.07,0.11,0.0445,9,0.15,0.0833,0.0297,9,0.11,0.0967,0.0297,9,0.13,62.4062,5.1149,9,70.69,4.3904,1.7494,9,7.06,31.509,2.0608,9,34.41
Actividades hospitalarias (86.1),grandes_medianas,55.4029,1.705,9,58.9,44.5971,1.705,9,41.1,1.6913,0.1186,9,1.77,21.4344,2.5649,9,19.97,21.5567,1.7643,9,19.35,51.3658,5.4114,9,57.7,20.2822,2.3721,9,18.96,7.9026,0.8747,9,7.59,11.9545,0.9637,9,11.37,28.6433,5.8117,9,23.34,7.5378,1.0971,9,6.1,2.7848,0.4744,9,2.41,18.5527,1.364,9,14.82,98.1954,0.3113,9,99.0,1.8046,0.3113,9,1.0,100.0,0.0,9,100.0,41.8531,0.4003,9,42.2,58.1469,0.4003,9,57.8,11.7856,0.9044,9,12.01,46.0064,0.3558,9,45.79,35.4367,1.2009,9,34.95,4.0702,0.4151,9,4.24,0.0,0.0,9,0.0,6.58,0.6375,9,6.6,1.0768,0.3262,9,1.53,1.5931,0.3558,9,2.17,5.9877,0.9785,9,5.96,1.4827,0.4003,9,1.52,4.5114,0.4299,9,4.44,1.592,0.1631,9,1.76,1.537,0.1483,9,1.69,0.76,0.0741,9,0.83,0.21,0.1038,9,0.2,0.1734,0.0148,9,0.18,0.4799,0.0445,9,0.42,0.5637,0.0445,9,0.55,0.5922,0.3113,9,0.78,4.2772,1.1861,9,3.04,0.0966,0.0297,9,0.19,0.8017,0.0593,9,0.89,1.4487,0.0741,9,1.52,1.8001,0.1483,9,2.17,20.0582,1.4826,9,21.3,18.2407,1.1861,9,17.13,100.0323,20.3855,9,81.58,87.2622,21.2009,9,59.08,0.328,0.0297,9,0.31,0.05,0.0,9,0.06,0.0813,0.0297,9,0.07,0.07,0.0148,9,0.08,0.09,0.0148,9,0.09,110.7843,9.5033,9,130.47,5.3322,1.6457,9,5.79,38.8686,2.387,9,45.6
Actividades hospitalarias (86.1),pequeñas,71.5257,1.8236,9,68.77,28.4743,1.8236,9,31.23,1.0689,0.341,9,0.95,9.4608,1.1416,9,10.12,17.859,1.5567,9,20.15,51.0758,3.4544,9,47.5,25.7667,7.2795,9,34.05,12.8928,3.8102,9,9.04,11.2475,9.9036,9,25.01,22.9796,5.3521,9,18.45,3.35,1.1416,9,3.52,3.5048,0.7858,9,2.79,14.7961,3.4544,9,12.14,85.0042,9.5923,9,88.33,14.9958,9.5923,9,11.67,100.0,0.0,9,100.0,30.9856,2.98,9,32.27,69.0144,2.98,9,67.73,19.3123,1.4381,9,20.39,48.7361,1.9274,9,47.33,38.8854,1.6012,9,37.95,3.7502,0.2076,9,3.87,0.0,0.0,9,0.0,5.0871,2.0163,9,5.51,0.8456,0.3262,9,0.98,1.8371,0.8006,9,3.22,3.9441,1.7198,9,3.27,1.0611,0.4744,9,0.79,3.0065,2.046,9,2.48,1.2689,0.3262,9,1.69,1.2186,0.2817,9,1.64,0.8056,0.2224,9,1.09,0.0889,0.1334,9,0.21,0.0522,0.0741,9,0.13,0.49,0.0297,9,0.52,0.4749,0.1334,9,0.35,0.2512,0.1483,9,0.32,2.5799,0.8599,9,1.71,0.0557,0.0297,9,0.16,0.58,0.0148,9,0.6,0.8087,0.0593,9,0.87,2.0586,0.1334,9,1.91,16.3236,1.5271,9,20.19,22.2978,2.3721,9,18.08,60.1468,4.7294,9,62.1,67.08,8.9251,9,66.85,0.3583,0.0445,9,0.35,0.0293,0.0104,9,0.033,0.0336,0.0193,9,0.031,0.0397,0.0148,9,0.038,0.0674,0.0148,9,0.063,86.9378,15.0037,9,101.91,2.6274,1.1564,9,2.53,36.4511,3.9437,9,38.68
Actividades inmobiliarias (68),grandes_medianas,75.7456,5.4855,9,80.32,24.2544,5.4855,9,19.68,13.7856,5.278,9,8.53,1.9126,0.3855,9,1.79,8.528,1.0378,9,9.36,55.8441,3.5878,9,60.23,29.6654,3.3358,9,25.84,15.8133,2.7872,9,13.21,13.7659,1.8384,9,12.62,13.3272,3.7064,9,13.93,0.7557,0.1334,9,0.79,2.0878,0.6968,9,2.95,10.0643,3.7509,9,10.2,95.6848,0.2817,9,95.4,4.3152,0.2817,9,4.6,100.0,0.0,9,100.0,30.9549,6.9681,9,21.37,69.0451,6.9681,9,78.63,31.1617,6.0341,9,36.06,35.681,6.9385,9,42.57,8.3754,0.9044,9,9.78,11.4993,0.9933,9,10.71,-0.002,0.0148,9,-0.01,17.2271,4.9815,9,22.07,3.7596,1.6753,9,5.19,10.5231,3.6768,9,13.14,12.0932,2.2832,9,14.11,1.2975,2.4759,9,2.06,10.7266,4.9222,9,12.05,1.8033,0.7858,9,1.41,0.8052,0.2372,9,0.8,0.6601,0.2372,9,0.67,0.7672,0.6227,9,0.45,0.0879,0.0741,9,0.06,0.44,0.0297,9,0.4,0.3128,0.089,9,0.35,0.135,0.0741,9,0.18,1.74,0.9637,9,1.68,0.06,0.0,9,0.1,0.115,0.0148,9,0.13,0.1537,0.0148,9,0.16,0.4987,0.1631,9,0.65,0.2729,0.0741,9,0.32,1366.8215,312.7205,9,1142.31,54.0454,6.4492,9,51.28,74.1744,39.8221,9,105.29,0.4057,0.089,9,0.44,0.0201,0.0148,9,0.03,0.0214,0.0148,9,0.03,0.0244,0.0148,9,0.03,0.214,0.0297,9,0.23,785.4905,80.934,9,714.85,83.494,29.6664,9,86.17,65.697,1.9274,9,69.9
Actividades inmobiliarias (68),pequeñas,81.6085,1.1564,9,82.72,18.3915,1.1564,9,17.28,5.2909,1.1268,9,3.69,1.8,0.252,9,1.63,11.4011,2.1053,9,11.96,60.2349,2.4018,9,63.56,30.1678,3.7806,9,26.84,16.05,2.5649,9,13.75,14.117,1.0082,9,13.09,9.7468,0.252,9,9.6,0.5444,0.1038,9,0.48,3.08,0.2965,9,2.81,6.09,0.3558,9,6.31,95.309,0.6227,9,96.72,4.691,0.6227,9,3.28,100.0,0.0,9,100.0,18.6267,2.2535,9,18.11,81.3733,2.2535,9,81.89,25.4203,4.3143,9,20.95,56.1003,2.9207,9,60.94,10.7435,0.4448,9,10.47,14.1564,0.682,9,13.26,0.0,0.0,9,0.0,30.5878,4.4033,9,37.21,10.72,2.4907,9,9.99,11.0778,4.1364,9,15.07,30.8456,8.8955,9,32.13,5.7256,1.1564,9,6.56,25.591,7.917,9,25.57,1.8858,0.1038,9,1.8,1.3678,0.2965,9,1.42,1.1822,0.2224,9,1.25,0.8762,0.1779,9,0.7,0.09,0.0148,9,0.08,0.3987,0.0297,9,0.36,0.2444,0.0297,9,0.26,0.2111,0.0593,9,0.26,2.9061,0.9489,9,2.47,0.06,0.0148,9,0.1,0.1,0.0,9,0.11,0.1233,0.0148,9,0.13,0.5489,0.0741,9,0.64,0.3733,0.1334,9,0.54,1017.1091,276.8421,9,674.82,65.1722,12.6464,9,54.12,105.06,19.9407,9,87.66,0.3014,0.0297,9,0.29,0.03,0.0,9,0.041,0.0413,0.0148,9,0.044,0.0406,0.0148,9,0.043,0.393,0.0771,9,0.388,426.1616,54.8851,9,513.93,107.0889,34.3958,9,131.42,47.1013,1.9718,9,53.83
